"collegeid";"collegename"
"3744";"Brazil_9171"
"3745";"UK_9647"
"3746";"UK_1759"
"3747";"Germany_9597"
"3748";"Germany_4510"
"3749";"France_8326"
"3750";"Canada_9603"
"3751";"UK_8535"
"3752";"Australia_3738"
"3753";"Germany_3210"
"3754";"UK_9348"
"3755";"Brazil_4727"
"3756";"France_5688"
"3757";"UK_2536"
"3758";"India_5986"
"3759";"China_9915"
"3760";"China_8514"
"3761";"Brazil_9528"
"3762";"India_5414"
"3763";"Canada_8112"
"3764";"USA_6413"
"3765";"Germany_3833"
"3766";"Australia_6122"
"3767";"UK_9831"
"3768";"India_5695"
"3769";"Australia_1720"
"3770";"Germany_8442"
"3771";"Brazil_9922"
"3772";"Canada_4540"
"3773";"USA_5970"
"3774";"Australia_9577"
"3775";"China_2240"
"3776";"Canada_1371"
"3777";"Australia_5898"
"3778";"China_9727"
"3779";"Japan_5741"
"3780";"France_3546"
"3781";"Japan_6706"
"3782";"India_5509"
"3783";"Canada_8318"
"3784";"Canada_9469"
"3785";"Brazil_6045"
"3786";"USA_2639"
"3787";"Australia_4743"
"3788";"UK_3363"
"3789";"Japan_3219"
"3790";"Germany_3898"
"3791";"Australia_9095"
"3792";"Australia_2726"
"3793";"Brazil_5948"
"3794";"Canada_7480"
"3795";"China_7592"
"3796";"Australia_4927"
"3797";"Canada_7291"
"3798";"Brazil_4194"
"3799";"USA_5069"
"3800";"UK_4562"
"3801";"USA_5063"
"3802";"Brazil_1138"
"3803";"Germany_3054"
"3804";"China_2784"
"3805";"Japan_7418"
"3806";"France_7888"
"3807";"India_2116"
"3808";"Australia_5219"
"3809";"Canada_8118"
"3810";"Canada_8274"
"3811";"Australia_3156"
"3812";"USA_3492"
"3813";"China_1955"
"3814";"USA_5724"
"3815";"USA_1166"
"3816";"China_6648"
"3817";"UK_7821"
"3818";"India_7775"
"3819";"China_5345"
"3820";"USA_4590"
"3821";"Germany_3101"
"3822";"China_8611"
"3823";"USA_9704"
"3824";"France_7878"
"3825";"Canada_8358"
"3826";"Germany_6906"
"3827";"India_1990"
"3828";"France_2665"
"3829";"Germany_5721"
"3830";"Australia_3725"
"3831";"Australia_1282"
"3832";"UK_8849"
"3833";"Australia_3590"
"3834";"Canada_6575"
"3835";"Canada_2623"
"3836";"Canada_8670"
"3837";"Germany_6116"
"3838";"France_2179"
"3839";"UK_4367"
"3840";"India_9362"
"3841";"Japan_3578"
"3842";"France_1721"
"3843";"Japan_9510"
"3844";"Brazil_3213"
"3845";"China_2450"
"3846";"Germany_8639"
"3847";"Brazil_7089"
"3848";"Brazil_2949"
"3849";"France_1239"
"3850";"France_5995"
"3851";"USA_3766"
"3852";"UK_8608"
"3853";"Australia_3663"
"3854";"Australia_1119"
"3855";"UK_6295"
"3856";"USA_1547"
"3857";"Brazil_8739"
"3858";"Brazil_8124"
"3859";"Australia_3700"
"3860";"Germany_6192"
"3861";"Australia_3351"
"3862";"USA_7943"
"3863";"France_3760"
"3864";"UK_8964"
"3865";"France_1477"
"3866";"Japan_1392"
"3867";"Canada_4168"
"3868";"Brazil_3659"
"3869";"Brazil_5015"
"3870";"Japan_8356"
"3871";"USA_5629"
"3872";"UK_4761"
"3873";"USA_3791"
"3874";"Canada_2193"
"3875";"India_7548"
"3876";"France_6684"
"3877";"Germany_5074"
"3878";"Brazil_9254"
"3879";"India_4159"
"3880";"Japan_4749"
"3881";"India_7794"
"3882";"China_6347"
"3883";"Japan_5460"
"3884";"France_1618"
"3885";"Brazil_8607"
"3886";"China_4983"
"3887";"Brazil_8211"
"3888";"France_3162"
"3889";"Japan_4180"
"3890";"UK_5976"
"3891";"UK_3923"
"3892";"Japan_2752"
"3893";"India_7996"
"3894";"Japan_1152"
"3895";"India_3932"
"3896";"Germany_1348"
"3897";"UK_8223"
"3898";"India_9118"
"3899";"Australia_9244"
"3900";"Japan_3580"
"3901";"Japan_2831"
"3902";"USA_3574"
"3903";"Brazil_6431"
"3904";"Australia_9028"
"3905";"Germany_5648"
"3906";"Canada_8077"
"3907";"USA_3627"
"3908";"India_5233"
"3909";"USA_3792"
"3910";"USA_6949"
"3911";"UK_7903"
"3912";"UK_6628"
"3913";"USA_9806"
"3914";"Australia_9671"
"3915";"Japan_5497"
"3916";"Germany_8415"
"3917";"China_2422"
"3918";"Japan_6281"
"3919";"India_7538"
"3920";"Australia_5709"
"3921";"France_4630"
"3922";"Canada_9587"
"3923";"India_5490"
"3924";"Canada_9023"
"3925";"Japan_5040"
"3926";"Australia_5560"
"3927";"Germany_6280"
"3928";"Japan_6291"
"3929";"UK_9002"
"3930";"Japan_6431"
"3931";"India_5165"
"3932";"USA_4268"
"3933";"Australia_7608"
"3934";"France_7140"
"3935";"Japan_4199"
"3936";"China_6529"
"3937";"Brazil_5269"
"3938";"China_5349"
"3939";"India_9220"
"3940";"Australia_1034"
"3941";"UK_8669"
"3942";"Australia_2403"
"3943";"China_3644"
"3944";"Canada_2605"
"3945";"Canada_7711"
"3946";"UK_6075"
"3947";"UK_1028"
"3948";"USA_9860"
"3949";"Australia_7101"
"3950";"Germany_1178"
"3951";"Brazil_3478"
"3952";"China_1484"
"3953";"UK_5902"
"3954";"Brazil_8786"
"3955";"Japan_5823"
"3956";"Brazil_4558"
"3957";"France_7210"
"3958";"China_5967"
"3959";"France_3488"
"3960";"Japan_3568"
"3961";"France_9404"
"3962";"UK_2579"
"3963";"Brazil_9369"
"3964";"UK_1798"
"3965";"France_3841"
"3966";"India_2798"
"3967";"UK_9605"
"3968";"India_4320"
"3969";"China_4645"
"3970";"UK_4381"
"3971";"USA_5445"
"3972";"India_1022"
"3973";"China_6417"
"3974";"Brazil_4726"
"3975";"France_5054"
"3976";"Japan_8494"
"3977";"Canada_7899"
"3978";"India_1636"
"3979";"USA_4992"
"3980";"Brazil_8139"
"3981";"Germany_1705"
"3982";"UK_4161"
"3983";"India_9723"
"3984";"Brazil_3292"
"3985";"China_2038"
"3986";"Canada_9095"
"3987";"China_1465"
"3988";"India_8995"
"3989";"Germany_4714"
"3990";"Brazil_8610"
"3991";"China_4176"
"3992";"Germany_1852"
"3993";"USA_6611"
"3994";"France_9938"
"3995";"Canada_3326"
"3996";"France_9766"
"3997";"Canada_2624"
"3998";"Canada_6974"
"3999";"France_9892"
"4000";"USA_8188"
"4001";"France_3550"
"4002";"Brazil_2763"
"4003";"France_2543"
"4004";"Canada_5465"
"4005";"Brazil_8940"
"4006";"China_3689"
"4007";"USA_7628"
"4008";"Australia_3732"
"4009";"Japan_2262"
"4010";"Brazil_9404"
"4011";"India_5318"
"4012";"Canada_7408"
"4013";"Brazil_2895"
"4014";"Germany_6346"
"4015";"Japan_4521"
"4016";"India_1781"
"4017";"Canada_2162"
"4018";"Brazil_7056"
"4019";"UK_6613"
"4020";"Australia_8145"
"4021";"UK_5242"
"4022";"Germany_8301"
"4023";"China_2553"
"4024";"Japan_9792"
"4025";"China_1071"
"4026";"Japan_4230"
"4027";"China_7741"
"4028";"Germany_1003"
"4029";"Japan_3389"
"4030";"Australia_1377"
"4031";"USA_4656"
"4032";"China_4079"
"4033";"France_8611"
"4034";"France_9894"
"4035";"Germany_2496"
"4036";"France_3379"
"4037";"Japan_5739"
"4038";"Japan_6640"
"4039";"Canada_2506"
"4040";"Canada_5855"
"4041";"India_7694"
"4042";"France_3501"
"4043";"Brazil_6270"
"4044";"Canada_6636"
"4045";"Australia_6649"
"4046";"Canada_3611"
"4047";"China_8780"
"4048";"India_8319"
"4049";"Brazil_7040"
"4050";"Brazil_4906"
"4051";"France_2851"
"4052";"France_1020"
"4053";"Germany_2729"
"4054";"Japan_6673"
"4055";"Canada_3227"
"4056";"France_1261"
"4057";"Germany_3916"
"4058";"USA_9059"
"4059";"UK_1884"
"4060";"Japan_8263"
"4061";"USA_5045"
"4062";"China_3490"
"4063";"Canada_2911"
"4064";"Germany_5910"
"4065";"Germany_5092"
"4066";"India_7562"
"4067";"France_7856"
"4068";"India_9218"
"4069";"Germany_5441"
"4070";"USA_2414"
"4071";"Germany_5901"
"4072";"France_9407"
"4073";"USA_8622"
"4074";"Brazil_7166"
"4075";"Brazil_4555"
"4076";"Australia_4059"
"4077";"China_9124"
"4078";"USA_1833"
"4079";"UK_6720"
"4080";"Canada_3185"
"4081";"France_9036"
"4082";"Brazil_8019"
"4083";"Canada_8043"
"4084";"Canada_8644"
"4085";"France_1856"
"4086";"Brazil_2473"
"4087";"USA_3290"
"4088";"Brazil_4259"
"4089";"Australia_6310"
"4090";"UK_9571"
"4091";"UK_8069"
"4092";"USA_4181"
"4093";"Australia_6827"
"4094";"Canada_2087"
"4095";"UK_5209"
"4096";"Germany_8200"
"4097";"Japan_9915"
"4098";"UK_6587"
"4099";"Australia_8928"
"4100";"Australia_2345"
"4101";"Japan_9205"
"4102";"France_9791"
"4103";"Canada_4183"
"4104";"UK_9366"
"4105";"Japan_5314"
"4106";"Germany_7671"
"4107";"Australia_7925"
"4108";"Japan_9538"
"4109";"China_1903"
"4110";"USA_4313"
"4111";"Germany_1836"
"4112";"USA_5059"
"4113";"Brazil_7600"
"4114";"Canada_8882"
"4115";"China_1359"
"4116";"UK_8894"
"4117";"Australia_3757"
"4118";"Australia_9333"
"4119";"France_8517"
"4120";"Japan_5827"
"4121";"Brazil_7063"
"4122";"China_9758"
"4123";"Germany_4835"
"4124";"China_4057"
"4125";"France_6578"
"4126";"France_7464"
"4127";"India_1617"
"4128";"Canada_8561"
"4129";"France_4108"
"4130";"India_1004"
"4131";"UK_9111"
"4132";"France_2084"
"4133";"UK_2603"
"4134";"USA_3711"
"4135";"India_2084"
"4136";"France_6196"
"4137";"USA_8968"
"4138";"India_6641"
"4139";"UK_9462"
"4140";"Brazil_3008"
"4141";"Japan_8006"
"4142";"Brazil_8037"
"4143";"Germany_8651"
"4144";"UK_2041"
"4145";"China_5919"
"4146";"Australia_4102"
"4147";"France_6675"
"4148";"France_8906"
"4149";"China_1154"
"4150";"Brazil_4763"
"4151";"Germany_8122"
"4152";"China_3457"
"4153";"USA_1584"
"4154";"China_7997"
"4155";"France_2694"
"4156";"Germany_6209"
"4157";"Japan_3734"
"4158";"Japan_6062"
"4159";"China_9583"
"4160";"France_1526"
"4161";"France_5750"
"4162";"India_5511"
"4163";"Germany_7969"
"4164";"France_2825"
"4165";"Germany_8950"
"4166";"UK_9637"
"4167";"India_3547"
"4168";"Australia_7674"
"4169";"China_5883"
"4170";"Germany_6720"
"4171";"Brazil_2744"
"4172";"France_9656"
"4173";"Canada_5781"
"4174";"Brazil_4934"
"4175";"China_5729"
"4176";"Australia_1451"
"4177";"Canada_3012"
"4178";"Canada_8175"
"4179";"USA_2224"
"4180";"Australia_4678"
"4181";"UK_5868"
"4182";"Brazil_6394"
"4183";"Germany_5673"
"4184";"Canada_5257"
"4185";"China_3824"
"4186";"Australia_7340"
"4187";"France_6051"
"4188";"Canada_3916"
"4189";"India_1950"
"4190";"Germany_1809"
"4191";"India_7818"
"4192";"China_6268"
"4193";"Japan_3727"
"4194";"Japan_5412"
"4195";"Germany_6283"
"4196";"China_7682"
"4197";"Japan_8417"
"4198";"Canada_9787"
"4199";"India_2195"
"4200";"Japan_7640"
"4201";"Brazil_8404"
"4202";"Japan_9928"
"4203";"Brazil_5005"
"4204";"France_5745"
"4205";"UK_1118"
"4206";"Australia_5543"
"4207";"France_5251"
"4208";"France_4883"
"4209";"Germany_9518"
"4210";"Australia_1905"
"4211";"Australia_4537"
"4212";"UK_6071"
"4213";"UK_2509"
"4214";"UK_2040"
"4215";"Brazil_7178"
"4216";"India_1036"
"4217";"UK_9078"
"4218";"France_1174"
"4219";"Germany_3601"
"4220";"India_3855"
"4221";"Germany_4845"
"4222";"China_3371"
"4223";"USA_2444"
"4224";"Canada_7110"
"4225";"Japan_5094"
"4226";"USA_5794"
"4227";"USA_1245"
"4228";"China_7514"
"4229";"Australia_5561"
"4230";"France_2032"
"4231";"UK_6572"
"4232";"USA_7591"
"4233";"Australia_4087"
"4234";"China_9335"
"4235";"Canada_5592"
"4236";"China_4234"
"4237";"Germany_3125"
"4238";"China_3267"
"4239";"Brazil_6951"
"4240";"Japan_3663"
"4241";"France_7054"
"4242";"Brazil_2056"
"4243";"USA_2589"
"4244";"France_3694"
"4245";"China_1891"
"4246";"India_2688"
"4247";"Japan_7065"
"4248";"Germany_2049"
"4249";"Canada_2339"
"4250";"Brazil_8002"
"4251";"Australia_4990"
"4252";"USA_4795"
"4253";"Japan_1197"
"4254";"USA_6587"
"4255";"Japan_6389"
"4256";"UK_8103"
"4257";"USA_6468"
"4258";"Germany_4962"
"4259";"Brazil_9078"
"4260";"UK_1819"
"4261";"France_6864"
"4262";"France_6051"
"4263";"Canada_8197"
"4264";"USA_2281"
"4265";"Australia_5578"
"4266";"Australia_4448"
"4267";"China_7312"
"4268";"USA_8897"
"4269";"China_4248"
"4270";"Germany_9639"
"4271";"France_9919"
"4272";"Canada_2721"
"4273";"Canada_7421"
"4274";"China_8520"
"4275";"China_5091"
"4276";"Brazil_2063"
"4277";"UK_2381"
"4278";"India_8676"
"4279";"India_8423"
"4280";"Brazil_9947"
"4281";"Canada_5188"
"4282";"Germany_9049"
"4283";"India_8247"
"4284";"China_3258"
"4285";"India_5677"
"4286";"Germany_6557"
"4287";"China_1496"
"4288";"UK_5412"
"4289";"Japan_8374"
"4290";"USA_2395"
"4291";"Germany_6154"
"4292";"Japan_5374"
"4293";"France_1714"
"4294";"Brazil_2218"
"4295";"India_8710"
"4296";"USA_1538"
"4297";"UK_4841"
"4298";"Australia_6138"
"4299";"China_1052"
"4300";"China_9745"
"4301";"Germany_4694"
"4302";"Japan_1493"
"4303";"Australia_4117"
"4304";"Brazil_1799"
"4305";"UK_6126"
"4306";"UK_1214"
"4307";"Canada_3934"
"4308";"China_9820"
"4309";"France_7184"
"4310";"Brazil_3116"
"4311";"France_3551"
"4312";"Japan_3426"
"4313";"Germany_6146"
"4314";"Germany_4944"
"4315";"Brazil_2622"
"4316";"Canada_5321"
"4317";"China_5518"
"4318";"USA_2956"
"4319";"Japan_6505"
"4320";"USA_6998"
"4321";"India_2428"
"4322";"Japan_1154"
"4323";"UK_9071"
"4324";"France_8969"
"4325";"Brazil_7785"
"4326";"USA_4190"
"4327";"Germany_9559"
"4328";"France_8906"
"4329";"China_2199"
"4330";"Germany_6623"
"4331";"UK_7048"
"4332";"Japan_2320"
"4333";"Brazil_7655"
"4334";"USA_7569"
"4335";"India_2926"
"4336";"Brazil_5474"
"4337";"India_5677"
"4338";"France_4611"
"4339";"Canada_9508"
"4340";"India_4152"
"4341";"Japan_2330"
"4342";"Brazil_6897"
"4343";"Brazil_2087"
"4344";"USA_4576"
"4345";"France_5162"
"4346";"China_2900"
"4347";"Brazil_8653"
"4348";"France_3316"
"4349";"Japan_3126"
"4350";"Australia_2557"
"4351";"China_2452"
"4352";"France_5577"
"4353";"China_2901"
"4354";"Brazil_4927"
"4355";"China_4504"
"4356";"China_5247"
"4357";"USA_5150"
"4358";"China_5635"
"4359";"Canada_6716"
"4360";"Germany_4892"
"4361";"China_5509"
"4362";"Canada_6651"
"4363";"Germany_4796"
"4364";"China_4265"
"4365";"Japan_1870"
"4366";"France_6162"
"4367";"USA_1245"
"4368";"Japan_4211"
"4369";"China_5796"
"4370";"France_9242"
"4371";"India_6433"
"4372";"Brazil_3057"
"4373";"China_9197"
"4374";"Australia_3227"
"4375";"India_5543"
"4376";"Australia_4279"
"4377";"Japan_4412"
"4378";"Brazil_9326"
"4379";"USA_2491"
"4380";"Canada_8399"
"4381";"Australia_2172"
"4382";"Japan_1671"
"4383";"Canada_3208"
"4384";"Australia_9911"
"4385";"UK_6447"
"4386";"Canada_6305"
"4387";"USA_7768"
"4388";"Germany_9848"
"4389";"France_9203"
"4390";"Brazil_5236"
"4391";"Brazil_7654"
"4392";"Canada_8303"
"4393";"Germany_7877"
"4394";"France_2947"
"4395";"France_3103"
"4396";"Germany_5431"
"4397";"USA_3270"
"4398";"Brazil_4252"
"4399";"Australia_6356"
"4400";"UK_1499"
"4401";"Australia_7284"
"4402";"Australia_7907"
"4403";"China_3681"
"4404";"Australia_7780"
"4405";"China_6697"
"4406";"Brazil_3228"
"4407";"China_1063"
"4408";"China_9152"
"4409";"USA_2328"
"4410";"Canada_6858"
"4411";"France_1366"
"4412";"Germany_9224"
"4413";"Australia_9979"
"4414";"UK_7586"
"4415";"Brazil_9332"
"4416";"USA_1036"
"4417";"France_7698"
"4418";"India_1941"
"4419";"Australia_3601"
"4420";"Germany_5950"
"4421";"Australia_8657"
"4422";"Australia_2930"
"4423";"India_4756"
"4424";"India_1005"
"4425";"Brazil_3296"
"4426";"China_8582"
"4427";"India_7402"
"4428";"Germany_9400"
"4429";"Germany_3995"
"4430";"Australia_9298"
"4431";"Germany_5712"
"4432";"Canada_6850"
"4433";"France_6755"
"4434";"Japan_3693"
"4435";"France_9386"
"4436";"UK_1100"
"4437";"USA_8432"
"4438";"Japan_6308"
"4439";"USA_7967"
"4440";"France_4601"
"4441";"Australia_6732"
"4442";"India_5491"
"4443";"Canada_7751"
"4444";"India_7854"
"4445";"Brazil_7465"
"4446";"USA_8164"
"4447";"Germany_6940"
"4448";"India_4393"
"4449";"Japan_3001"
"4450";"India_8485"
"4451";"Brazil_8210"
"4452";"Germany_7639"
"4453";"Germany_8252"
"4454";"Brazil_7035"
"4455";"UK_5404"
"4456";"China_3374"
"4457";"India_6464"
"4458";"China_2452"
"4459";"Germany_6416"
"4460";"China_9838"
"4461";"Japan_3178"
"4462";"Canada_7845"
"4463";"UK_3464"
"4464";"Japan_4220"
"4465";"Brazil_3997"
"4466";"India_1971"
"4467";"Germany_1478"
"4468";"Brazil_1349"
"4469";"Japan_3332"
"4470";"Canada_6166"
"4471";"India_6182"
"4472";"China_7962"
"4473";"China_5647"
"4474";"Canada_8636"
"4475";"Germany_5271"
"4476";"USA_4423"
"4477";"Germany_9608"
"4478";"France_7753"
"4479";"USA_6832"
"4480";"China_6036"
"4481";"Japan_8194"
"4482";"UK_2374"
"4483";"India_7366"
"4484";"Germany_1596"
"4485";"India_9037"
"4486";"Germany_4347"
"4487";"Japan_1259"
"4488";"Canada_2804"
"4489";"Canada_5950"
"4490";"India_6827"
"4491";"India_4157"
"4492";"France_8547"
"4493";"Germany_7980"
"4494";"France_2701"
"4495";"Germany_6507"
"4496";"China_9326"
"4497";"Australia_1638"
"4498";"Canada_1186"
"4499";"Australia_7803"
"4500";"Japan_2583"
"4501";"Brazil_5863"
"4502";"Canada_7149"
"4503";"Japan_2070"
"4504";"Japan_1994"
"4505";"Germany_1269"
"4506";"China_6158"
"4507";"Japan_6584"
"4508";"India_6687"
"4509";"Brazil_4806"
"4510";"France_4126"
"4511";"USA_8141"
"4512";"Germany_9557"
"4513";"Australia_9313"
"4514";"France_9938"
"4515";"Australia_6008"
"4516";"Brazil_6724"
"4517";"France_1690"
"4518";"France_7599"
"4519";"Brazil_3172"
"4520";"France_9884"
"4521";"Australia_6251"
"4522";"UK_2823"
"4523";"India_6379"
"4524";"Brazil_5792"
"4525";"India_7643"
"4526";"Germany_3088"
"4527";"Japan_7886"
"4528";"China_5058"
"4529";"India_7134"
"4530";"Australia_9031"
"4531";"Canada_8389"
"4532";"Canada_6107"
"4533";"Canada_4542"
"4534";"Australia_4336"
"4535";"UK_5512"
"4536";"China_2715"
"4537";"China_1971"
"4538";"Australia_4014"
"4539";"Japan_4533"
"4540";"UK_5010"
"4541";"Germany_9400"
"4542";"Australia_7514"
"4543";"China_4173"
"4544";"Japan_2659"
"4545";"UK_3965"
"4546";"China_6403"
"4547";"Brazil_4984"
"4548";"Japan_1065"
"4549";"India_2386"
"4550";"Japan_8760"
"4551";"Australia_9967"
"4552";"India_2541"
"4553";"China_3580"
"4554";"USA_9148"
"4555";"India_6604"
"4556";"UK_7145"
"4557";"Japan_4322"
"4558";"China_8825"
"4559";"UK_2781"
"4560";"USA_9417"
"4561";"Australia_9898"
"4562";"Brazil_4311"
"4563";"Canada_1825"
"4564";"China_4881"
"4565";"UK_4328"
"4566";"India_2300"
"4567";"France_4756"
"4568";"Australia_6669"
"4569";"India_2911"
"4570";"India_4292"
"4571";"Brazil_1358"
"4572";"China_5173"
"4573";"USA_5063"
"4574";"China_4652"
"4575";"China_6821"
"4576";"UK_6741"
"4577";"Germany_3701"
"4578";"USA_9656"
"4579";"Canada_6148"
"4580";"UK_2908"
"4581";"USA_8927"
"4582";"India_8449"
"4583";"Brazil_8192"
"4584";"Germany_7605"
"4585";"Australia_7768"
"4586";"France_7163"
"4587";"Japan_3181"
"4588";"Canada_4979"
"4589";"France_2976"
"4590";"France_2732"
"4591";"Canada_7126"
"4592";"Japan_2805"
"4593";"India_7172"
"4594";"Canada_3032"
"4595";"Australia_2053"
"4596";"France_2737"
"4597";"Germany_6525"
"4598";"China_9339"
"4599";"Australia_1717"
"4600";"Canada_2588"
"4601";"India_6727"
"4602";"India_5522"
"4603";"Canada_8382"
"4604";"Australia_1564"
"4605";"Australia_8273"
"4606";"Brazil_8121"
"4607";"Germany_7844"
"4608";"France_3946"
"4609";"India_4380"
"4610";"Japan_2722"
"4611";"UK_3297"
"4612";"Australia_2150"
"4613";"France_2178"
"4614";"USA_4047"
"4615";"Canada_3289"
"4616";"France_8075"
"4617";"Germany_6835"
"4618";"India_3187"
"4619";"USA_8052"
"4620";"Japan_7312"
"4621";"Japan_3454"
"4622";"Australia_8829"
"4623";"Australia_1664"
"4624";"Australia_6158"
"4625";"China_3037"
"4626";"China_2286"
"4627";"Germany_7099"
"4628";"USA_6309"
"4629";"France_1986"
"4630";"Brazil_7964"
"4631";"Germany_7444"
"4632";"Australia_6761"
"4633";"USA_7463"
"4634";"Canada_8961"
"4635";"China_4091"
"4636";"Australia_6090"
"4637";"Brazil_6891"
"4638";"Japan_4128"
"4639";"China_7407"
"4640";"Australia_4595"
"4641";"India_2642"
"4642";"Japan_8853"
"4643";"Australia_9431"
"4644";"China_9512"
"4645";"Germany_5849"
"4646";"Canada_7530"
"4647";"Brazil_9433"
"4648";"Canada_3469"
"4649";"China_8014"
"4650";"China_4056"
"4651";"Germany_4942"
"4652";"China_3406"
"4653";"USA_2231"
"4654";"USA_2747"
"4655";"Japan_5111"
"4656";"Germany_9395"
"4657";"Canada_6503"
"4658";"Canada_3009"
"4659";"Germany_7642"
"4660";"Canada_1134"
"4661";"Australia_6761"
"4662";"USA_1253"
"4663";"France_7974"
"4664";"USA_5229"
"4665";"Brazil_9598"
"4666";"USA_9311"
"4667";"USA_9522"
"4668";"Australia_7134"
"4669";"Germany_4853"
"4670";"Japan_1007"
"4671";"India_2450"
"4672";"China_1500"
"4673";"USA_6457"
"4674";"France_1188"
"4675";"Germany_9460"
"4676";"Germany_7049"
"4677";"Brazil_3793"
"4678";"UK_8636"
"4679";"Australia_3944"
"4680";"France_6222"
"4681";"Australia_1717"
"4682";"Australia_3634"
"4683";"France_8593"
"4684";"France_4570"
"4685";"Canada_9495"
"4686";"India_4279"
"4687";"China_4856"
"4688";"India_8750"
"4689";"Canada_5551"
"4690";"Brazil_8731"
"4691";"Japan_7936"
"4692";"Brazil_9208"
"4693";"India_4538"
"4694";"Brazil_3345"
"4695";"Japan_4718"
"4696";"USA_5544"
"4697";"India_8883"
"4698";"USA_1892"
"4699";"India_9993"
"4700";"Brazil_1852"
"4701";"India_8245"
"4702";"UK_4991"
"4703";"Australia_2628"
"4704";"UK_5027"
"4705";"Canada_8870"
"4706";"Japan_6288"
"4707";"India_3642"
"4708";"Germany_3613"
"4709";"USA_8868"
"4710";"UK_9980"
"4711";"Canada_1819"
"4712";"Brazil_7750"
"4713";"Australia_4886"
"4714";"USA_5081"
"4715";"Brazil_7575"
"4716";"USA_8193"
"4717";"Germany_6501"
"4718";"Brazil_4782"
"4719";"France_5352"
"4720";"China_4663"
"4721";"China_4439"
"4722";"China_6368"
"4723";"China_9045"
"4724";"Canada_6551"
"4725";"Australia_7061"
"4726";"Germany_3206"
"4727";"Brazil_6374"
"4728";"Australia_2248"
"4729";"France_3354"
"4730";"China_7502"
"4731";"France_4359"
"4732";"Australia_6302"
"4733";"UK_8515"
"4734";"Germany_6069"
"4735";"France_2687"
"4736";"Canada_5438"
"4737";"Brazil_7134"
"4738";"UK_5611"
"4739";"Brazil_6408"
"4740";"France_8262"
"4741";"Germany_9316"
"4742";"Canada_3643"
"4743";"Brazil_3384"
"4744";"Brazil_4513"
"4745";"Germany_1290"
"4746";"Brazil_1906"
"4747";"UK_6598"
"4748";"USA_9224"
"4749";"USA_7870"
"4750";"France_3521"
"4751";"Brazil_5065"
"4752";"Japan_1554"
"4753";"Canada_1952"
"4754";"China_5095"
"4755";"India_7238"
"4756";"Germany_1669"
"4757";"India_2576"
"4758";"Japan_6922"
"4759";"Australia_9344"
"4760";"Germany_7236"
"4761";"UK_8403"
"4762";"USA_4525"
"4763";"Germany_1352"
"4764";"Brazil_2978"
"4765";"Germany_8406"
"4766";"Japan_6915"
"4767";"Germany_1740"
"4768";"USA_6831"
"4769";"China_6139"
"4770";"China_1172"
"4771";"Brazil_3015"
"4772";"France_1742"
"4773";"China_5969"
"4774";"Germany_7743"
"4775";"Australia_3389"
"4776";"Germany_3712"
"4777";"Canada_4027"
"4778";"UK_7109"
"4779";"France_8836"
"4780";"Japan_4911"
"4781";"Australia_4794"
"4782";"India_1887"
"4783";"Canada_1710"
"4784";"France_6519"
"4785";"Australia_9468"
"4786";"Japan_4230"
"4787";"Brazil_4167"
"4788";"USA_5104"
"4789";"UK_5474"
"4790";"France_4085"
"4791";"India_1342"
"4792";"USA_6738"
"4793";"China_7954"
"4794";"Japan_9489"
"4795";"China_9709"
"4796";"France_9083"
"4797";"Brazil_4198"
"4798";"Australia_7027"
"4799";"Australia_5725"
"4800";"China_9531"
"4801";"Japan_3581"
"4802";"France_9260"
"4803";"UK_8709"
"4804";"France_1139"
"4805";"France_6264"
"4806";"Australia_9761"
"4807";"Brazil_3098"
"4808";"Japan_7012"
